lat_box,lng_box,half_year,risk_factor,relative_risk_cleaned,relative_risk_cleaned_truncatedat2
45,2.5,spring_summer,positive_dry_relative_risk,3.5604395604395607,2
45,2.5,spring_summer,negative_dry_relative_risk,0,0
45,2.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
45,2.5,fall_winter,negative_wet_relative_risk,0.33760683760683763,0.33760683760683763
45,2.5,fall_winter,positive_dry_relative_risk,18,2
45,2.5,fall_winter,negative_dry_relative_risk,18,2
45,5,fall_winter,positive_wet_relative_risk,4.375384615384616,2
45,5,fall_winter,negative_wet_relative_risk,3.2410256410256406,2
45,5,fall_winter,positive_dry_relative_risk,0.17362637362637365,0.17362637362637365
45,5,fall_winter,negative_dry_relative_risk,1.9291819291819292,1.9291819291819292
45,5,spring_summer,positive_wet_relative_risk,1.4241758241758242,1.4241758241758242
45,5,spring_summer,negative_wet_relative_risk,0.8640000000000001,0.8640000000000001
45,5,spring_summer,positive_dry_relative_risk,1.1868131868131868,1.1868131868131868
45,5,spring_summer,negative_dry_relative_risk,0.36000000000000004,0.36000000000000004
45,7.5,fall_winter,positive_wet_relative_risk,10.330769230769231,2
45,7.5,fall_winter,negative_wet_relative_risk,2.700854700854701,2
45,7.5,fall_winter,positive_dry_relative_risk,0.17362637362637365,0.17362637362637365
45,7.5,fall_winter,negative_dry_relative_risk,1.5433455433455434,1.5433455433455434
45,7.5,spring_summer,positive_wet_relative_risk,2.967032967032967,2
45,7.5,spring_summer,negative_wet_relative_risk,0.27,0.27
45,7.5,spring_summer,positive_dry_relative_risk,0,0
45,7.5,spring_summer,negative_dry_relative_risk,0.24000000000000002,0.24000000000000002
45,10,fall_winter,positive_wet_relative_risk,2.835897435897436,2
45,10,fall_winter,negative_wet_relative_risk,5.401709401709401,2
45,10,fall_winter,positive_dry_relative_risk,0.24307692307692308,0.24307692307692308
45,10,fall_winter,negative_dry_relative_risk,1.6205128205128203,1.6205128205128203
45,10,spring_summer,positive_wet_relative_risk,0.6473526473526474,0.6473526473526474
45,10,spring_summer,negative_wet_relative_risk,1.1781818181818182,1.1781818181818182
45,10,spring_summer,positive_dry_relative_risk,0,0
45,10,spring_summer,negative_dry_relative_risk,1.4400000000000002,1.4400000000000002
45,12.5,fall_winter,positive_wet_relative_risk,3.0384615384615388,2
45,12.5,fall_winter,negative_wet_relative_risk,4.051282051282051,2
45,12.5,fall_winter,positive_dry_relative_risk,0.20256410256410257,0.20256410256410257
45,12.5,fall_winter,negative_dry_relative_risk,1.5754985754985755,1.5754985754985755
45,12.5,spring_summer,positive_wet_relative_risk,0.5934065934065934,0.5934065934065934
45,12.5,spring_summer,negative_wet_relative_risk,0.36000000000000004,0.36000000000000004
45,12.5,spring_summer,positive_dry_relative_risk,1.8989010989010993,1.8989010989010993
45,12.5,spring_summer,negative_dry_relative_risk,1.296,1.296
45,15,fall_winter,positive_wet_relative_risk,1.5192307692307694,1.5192307692307694
45,15,fall_winter,negative_wet_relative_risk,1.0128205128205128,1.0128205128205128
45,15,fall_winter,positive_dry_relative_risk,0.6076923076923078,0.6076923076923078
45,15,fall_winter,negative_dry_relative_risk,6.0769230769230775,2
45,15,spring_summer,positive_wet_relative_risk,0.9494505494505496,0.9494505494505496
45,15,spring_summer,negative_wet_relative_risk,1.296,1.296
45,15,spring_summer,positive_dry_relative_risk,1.3563579277864994,1.3563579277864994
45,15,spring_summer,negative_dry_relative_risk,0.9257142857142857,0.9257142857142857
45,17.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
45,17.5,fall_winter,negative_wet_relative_risk,4.051282051282051,2
45,17.5,fall_winter,positive_dry_relative_risk,0,0
45,17.5,fall_winter,negative_dry_relative_risk,2.1606837606837606,2
45,17.5,spring_summer,positive_wet_relative_risk,0.2157842157842158,0.2157842157842158
45,17.5,spring_summer,negative_wet_relative_risk,0.7854545454545455,0.7854545454545455
45,17.5,spring_summer,positive_dry_relative_risk,2.373626373626374,2
45,17.5,spring_summer,negative_dry_relative_risk,1.62,1.62
45,20,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
45,20,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
45,20,fall_winter,positive_dry_relative_risk,1.6205128205128205,1.6205128205128205
45,20,fall_winter,negative_dry_relative_risk,2.2507122507122506,2
45,20,spring_summer,positive_wet_relative_risk,0.9129332206255284,0.9129332206255284
45,20,spring_summer,negative_wet_relative_risk,1.6615384615384616,1.6615384615384616
45,20,spring_summer,positive_dry_relative_risk,1.186813186813187,1.186813186813187
45,20,spring_summer,negative_dry_relative_risk,3.24,2
45,22.5,fall_winter,positive_wet_relative_risk,0.40512820512820513,0.40512820512820513
45,22.5,fall_winter,negative_wet_relative_risk,3.6011396011396015,2
45,22.5,fall_winter,positive_dry_relative_risk,4.861538461538462,2
45,22.5,fall_winter,negative_dry_relative_risk,4.051282051282051,2
45,22.5,spring_summer,positive_wet_relative_risk,1.0172684458398744,1.0172684458398744
45,22.5,spring_summer,negative_wet_relative_risk,0.7714285714285715,0.7714285714285715
45,22.5,spring_summer,positive_dry_relative_risk,18,2
45,22.5,spring_summer,negative_dry_relative_risk,1,1
45,25,fall_winter,positive_wet_relative_risk,4.861538461538462,2
45,25,fall_winter,negative_wet_relative_risk,9.452991452991453,2
45,25,fall_winter,positive_dry_relative_risk,2.430769230769231,2
45,25,fall_winter,negative_dry_relative_risk,4.051282051282051,2
45,25,spring_summer,positive_wet_relative_risk,1.078921078921079,1.078921078921079
45,25,spring_summer,negative_wet_relative_risk,0.9818181818181819,0.9818181818181819
45,25,spring_summer,positive_dry_relative_risk,18,2
45,25,spring_summer,negative_dry_relative_risk,18,2
45,27.5,fall_winter,positive_wet_relative_risk,18,2
45,27.5,fall_winter,negative_wet_relative_risk,18,2
45,27.5,fall_winter,positive_dry_relative_risk,3.6461538461538465,2
45,27.5,fall_winter,negative_dry_relative_risk,5.401709401709402,2
45,27.5,spring_summer,positive_wet_relative_risk,1.4241758241758242,1.4241758241758242
45,27.5,spring_summer,negative_wet_relative_risk,0.8640000000000001,0.8640000000000001
45,27.5,spring_summer,positive_dry_relative_risk,1.186813186813187,1.186813186813187
45,27.5,spring_summer,negative_dry_relative_risk,2.16,2
45,30,fall_winter,positive_wet_relative_risk,18,2
45,30,fall_winter,negative_wet_relative_risk,18,2
45,30,fall_winter,positive_dry_relative_risk,3.6461538461538465,2
45,30,fall_winter,negative_dry_relative_risk,1.3504273504273505,1.3504273504273505
45,30,spring_summer,positive_wet_relative_risk,0,0
45,30,spring_summer,negative_wet_relative_risk,0,0
45,30,spring_summer,positive_dry_relative_risk,1,1
45,30,spring_summer,negative_dry_relative_risk,18,2
45,32.5,fall_winter,positive_wet_relative_risk,0,0
45,32.5,fall_winter,negative_wet_relative_risk,0,0
45,32.5,fall_winter,positive_dry_relative_risk,1,1
45,32.5,fall_winter,negative_dry_relative_risk,1,1
45,35,fall_winter,positive_wet_relative_risk,2.430769230769231,2
45,35,fall_winter,negative_wet_relative_risk,0,0
45,35,fall_winter,positive_dry_relative_risk,3.6461538461538465,2
45,35,fall_winter,negative_dry_relative_risk,0,0
45,35,spring_summer,positive_wet_relative_risk,1,1
45,35,spring_summer,negative_wet_relative_risk,18,2
45,35,spring_summer,positive_dry_relative_risk,1,1
45,35,spring_summer,negative_dry_relative_risk,18,2
45,37.5,spring_summer,positive_wet_relative_risk,4.747252747252748,2
45,37.5,spring_summer,negative_wet_relative_risk,2.16,2
45,37.5,spring_summer,positive_dry_relative_risk,0,0
45,37.5,spring_summer,negative_dry_relative_risk,0,0
45,37.5,fall_winter,positive_wet_relative_risk,0,0
45,37.5,fall_winter,negative_wet_relative_risk,0,0
45,37.5,fall_winter,positive_dry_relative_risk,1,1
45,37.5,fall_winter,negative_dry_relative_risk,1,1
45,40,spring_summer,positive_wet_relative_risk,0,0
45,40,spring_summer,negative_wet_relative_risk,0,0
45,40,spring_summer,positive_dry_relative_risk,1,1
45,40,spring_summer,negative_dry_relative_risk,1,1
45,42.5,spring_summer,positive_wet_relative_risk,2.373626373626374,2
45,42.5,spring_summer,negative_wet_relative_risk,0,0
45,42.5,spring_summer,positive_dry_relative_risk,0,0
45,42.5,spring_summer,negative_dry_relative_risk,0,0
45,42.5,fall_winter,positive_wet_relative_risk,0,0
45,42.5,fall_winter,negative_wet_relative_risk,0,0
45,42.5,fall_winter,positive_dry_relative_risk,1,1
45,42.5,fall_winter,negative_dry_relative_risk,1,1
45,45,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
45,45,fall_winter,negative_wet_relative_risk,0,0
45,45,fall_winter,positive_dry_relative_risk,1,1
45,45,fall_winter,negative_dry_relative_risk,1,1
45,47.5,spring_summer,positive_wet_relative_risk,1,1
45,47.5,spring_summer,negative_wet_relative_risk,1,1
45,47.5,spring_summer,positive_dry_relative_risk,0,0
45,47.5,spring_summer,negative_dry_relative_risk,0,0
45,47.5,fall_winter,positive_wet_relative_risk,0,0
45,47.5,fall_winter,negative_wet_relative_risk,0,0
45,47.5,fall_winter,positive_dry_relative_risk,1,1
45,47.5,fall_winter,negative_dry_relative_risk,1,1
45,50,spring_summer,positive_wet_relative_risk,0,0
45,50,spring_summer,negative_wet_relative_risk,1.08,1.08
45,50,spring_summer,positive_dry_relative_risk,1,1
45,50,spring_summer,negative_dry_relative_risk,1,1
45,72.5,fall_winter,positive_wet_relative_risk,18,2
45,72.5,fall_winter,negative_wet_relative_risk,1,1
45,72.5,fall_winter,positive_dry_relative_risk,1,1
45,72.5,fall_winter,negative_dry_relative_risk,1,1
45,75,fall_winter,positive_wet_relative_risk,18,2
45,75,fall_winter,negative_wet_relative_risk,1,1
45,75,fall_winter,positive_dry_relative_risk,1,1
45,75,fall_winter,negative_dry_relative_risk,1,1
45,75,spring_summer,positive_wet_relative_risk,18,2
45,75,spring_summer,negative_wet_relative_risk,1,1
45,75,spring_summer,positive_dry_relative_risk,1,1
45,75,spring_summer,negative_dry_relative_risk,1,1
45,77.5,fall_winter,positive_wet_relative_risk,18,2
45,77.5,fall_winter,negative_wet_relative_risk,1,1
45,77.5,fall_winter,positive_dry_relative_risk,1,1
45,77.5,fall_winter,negative_dry_relative_risk,1,1
45,82.5,spring_summer,positive_wet_relative_risk,0,0
45,82.5,spring_summer,negative_wet_relative_risk,0,0
45,82.5,spring_summer,positive_dry_relative_risk,1,1
45,82.5,spring_summer,negative_dry_relative_risk,1,1
45,82.5,fall_winter,positive_wet_relative_risk,18,2
45,82.5,fall_winter,negative_wet_relative_risk,18,2
45,82.5,fall_winter,positive_dry_relative_risk,1,1
45,82.5,fall_winter,negative_dry_relative_risk,1,1
45,87.5,spring_summer,positive_wet_relative_risk,0.4747252747252748,0.4747252747252748
45,87.5,spring_summer,negative_wet_relative_risk,0.8640000000000001,0.8640000000000001
45,87.5,spring_summer,positive_dry_relative_risk,1,1
45,87.5,spring_summer,negative_dry_relative_risk,1,1
45,87.5,fall_winter,positive_wet_relative_risk,1,1
45,87.5,fall_winter,negative_wet_relative_risk,18,2
45,87.5,fall_winter,positive_dry_relative_risk,1,1
45,87.5,fall_winter,negative_dry_relative_risk,1,1
45,95,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
45,95,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
45,95,fall_winter,positive_dry_relative_risk,1,1
45,95,fall_winter,negative_dry_relative_risk,18,2
45,95,spring_summer,positive_wet_relative_risk,0.7912087912087913,0.7912087912087913
45,95,spring_summer,negative_wet_relative_risk,4.32,2
45,95,spring_summer,positive_dry_relative_risk,18,2
45,95,spring_summer,negative_dry_relative_risk,1,1
45,97.5,fall_winter,positive_wet_relative_risk,1,1
45,97.5,fall_winter,negative_wet_relative_risk,1,1
45,97.5,fall_winter,positive_dry_relative_risk,1,1
45,97.5,fall_winter,negative_dry_relative_risk,18,2
45,100,spring_summer,positive_wet_relative_risk,1,1
45,100,spring_summer,negative_wet_relative_risk,1,1
45,100,spring_summer,positive_dry_relative_risk,0,0
45,100,spring_summer,negative_dry_relative_risk,0,0
45,100,fall_winter,positive_wet_relative_risk,1,1
45,100,fall_winter,negative_wet_relative_risk,1,1
45,100,fall_winter,positive_dry_relative_risk,1,1
45,100,fall_winter,negative_dry_relative_risk,18,2
45,105,spring_summer,positive_wet_relative_risk,0.39560439560439564,0.39560439560439564
45,105,spring_summer,negative_wet_relative_risk,2.16,2
45,105,spring_summer,positive_dry_relative_risk,1,1
45,105,spring_summer,negative_dry_relative_risk,1,1
45,105,fall_winter,positive_wet_relative_risk,18,2
45,105,fall_winter,negative_wet_relative_risk,18,2
45,105,fall_winter,positive_dry_relative_risk,1,1
45,105,fall_winter,negative_dry_relative_risk,18,2
45,110,fall_winter,positive_wet_relative_risk,1,1
45,110,fall_winter,negative_wet_relative_risk,1,1
45,110,fall_winter,positive_dry_relative_risk,1,1
45,110,fall_winter,negative_dry_relative_risk,18,2
45,112.5,spring_summer,positive_wet_relative_risk,0,0
45,112.5,spring_summer,negative_wet_relative_risk,0,0
45,112.5,spring_summer,positive_dry_relative_risk,1,1
45,112.5,spring_summer,negative_dry_relative_risk,1,1
45,112.5,fall_winter,positive_wet_relative_risk,1,1
45,112.5,fall_winter,negative_wet_relative_risk,1,1
45,112.5,fall_winter,positive_dry_relative_risk,1,1
45,112.5,fall_winter,negative_dry_relative_risk,18,2
45,122.5,spring_summer,positive_wet_relative_risk,0,0
45,122.5,spring_summer,negative_wet_relative_risk,0,0
45,122.5,spring_summer,positive_dry_relative_risk,1,1
45,122.5,spring_summer,negative_dry_relative_risk,1,1
45,125,spring_summer,positive_wet_relative_risk,0,0
45,125,spring_summer,negative_wet_relative_risk,0,0
45,125,spring_summer,positive_dry_relative_risk,0,0
45,125,spring_summer,negative_dry_relative_risk,0,0
45,125,fall_winter,positive_wet_relative_risk,1,1
45,125,fall_winter,negative_wet_relative_risk,1,1
45,125,fall_winter,positive_dry_relative_risk,18,2
45,125,fall_winter,negative_dry_relative_risk,1,1
45,127.5,spring_summer,positive_wet_relative_risk,0.4315684315684316,0.4315684315684316
45,127.5,spring_summer,negative_wet_relative_risk,0.49090909090909096,0.49090909090909096
45,127.5,spring_summer,positive_dry_relative_risk,0.5934065934065935,0.5934065934065935
45,127.5,spring_summer,negative_dry_relative_risk,0,0
45,127.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
45,127.5,fall_winter,negative_wet_relative_risk,0,0
45,127.5,fall_winter,positive_dry_relative_risk,18,2
45,127.5,fall_winter,negative_dry_relative_risk,1,1
45,130,spring_summer,positive_wet_relative_risk,2.373626373626374,2
45,130,spring_summer,negative_wet_relative_risk,3.24,2
45,130,spring_summer,positive_dry_relative_risk,1,1
45,130,spring_summer,negative_dry_relative_risk,1,1
45,135,fall_winter,positive_wet_relative_risk,0,0
45,135,fall_winter,negative_wet_relative_risk,0,0
45,135,fall_winter,positive_dry_relative_risk,1,1
45,135,fall_winter,negative_dry_relative_risk,1,1
45,135,spring_summer,positive_wet_relative_risk,4.747252747252748,2
45,135,spring_summer,negative_wet_relative_risk,10.8,2
45,135,spring_summer,positive_dry_relative_risk,1,1
45,135,spring_summer,negative_dry_relative_risk,18,2
45,145,spring_summer,positive_wet_relative_risk,1,1
45,145,spring_summer,negative_wet_relative_risk,18,2
45,145,spring_summer,positive_dry_relative_risk,1,1
45,145,spring_summer,negative_dry_relative_risk,1,1
45,150,spring_summer,positive_wet_relative_risk,0,0
45,150,spring_summer,negative_wet_relative_risk,0,0
45,150,spring_summer,positive_dry_relative_risk,1,1
45,150,spring_summer,negative_dry_relative_risk,1,1
47.5,-127.5,fall_winter,positive_wet_relative_risk,1,1
47.5,-127.5,fall_winter,negative_wet_relative_risk,18,2
47.5,-127.5,fall_winter,positive_dry_relative_risk,1,1
47.5,-127.5,fall_winter,negative_dry_relative_risk,1,1
47.5,-125,spring_summer,positive_wet_relative_risk,0,0
47.5,-125,spring_summer,negative_wet_relative_risk,0.54,0.54
47.5,-125,spring_summer,positive_dry_relative_risk,0.6781789638932497,0.6781789638932497
47.5,-125,spring_summer,negative_dry_relative_risk,0.3085714285714286,0.3085714285714286
47.5,-125,fall_winter,positive_wet_relative_risk,0,0
47.5,-125,fall_winter,negative_wet_relative_risk,0.4501424501424502,0.4501424501424502
47.5,-125,fall_winter,positive_dry_relative_risk,18,2
47.5,-125,fall_winter,negative_dry_relative_risk,1,1
47.5,-122.5,fall_winter,positive_wet_relative_risk,0,0
47.5,-122.5,fall_winter,negative_wet_relative_risk,0,0
47.5,-122.5,fall_winter,positive_dry_relative_risk,1,1
47.5,-122.5,fall_winter,negative_dry_relative_risk,1,1
47.5,-120,spring_summer,positive_wet_relative_risk,0,0
47.5,-120,spring_summer,negative_wet_relative_risk,0,0
47.5,-120,spring_summer,positive_dry_relative_risk,1,1
47.5,-120,spring_summer,negative_dry_relative_risk,1,1
47.5,-117.5,spring_summer,positive_wet_relative_risk,0,0
47.5,-117.5,spring_summer,negative_wet_relative_risk,0,0
47.5,-117.5,spring_summer,positive_dry_relative_risk,1,1
47.5,-117.5,spring_summer,negative_dry_relative_risk,1,1
47.5,-115,fall_winter,positive_wet_relative_risk,1,1
47.5,-115,fall_winter,negative_wet_relative_risk,1,1
47.5,-115,fall_winter,positive_dry_relative_risk,0,0
47.5,-115,fall_winter,negative_dry_relative_risk,0,0
47.5,-115,spring_summer,positive_wet_relative_risk,0,0
47.5,-115,spring_summer,negative_wet_relative_risk,0,0
47.5,-115,spring_summer,positive_dry_relative_risk,1,1
47.5,-115,spring_summer,negative_dry_relative_risk,1,1
47.5,-112.5,spring_summer,positive_wet_relative_risk,0,0
47.5,-112.5,spring_summer,negative_wet_relative_risk,0.54,0.54
47.5,-112.5,spring_summer,positive_dry_relative_risk,1,1
47.5,-112.5,spring_summer,negative_dry_relative_risk,1,1
47.5,-110,fall_winter,positive_wet_relative_risk,0,0
47.5,-110,fall_winter,negative_wet_relative_risk,0,0
47.5,-110,fall_winter,positive_dry_relative_risk,1,1
47.5,-110,fall_winter,negative_dry_relative_risk,1,1
47.5,-110,spring_summer,positive_wet_relative_risk,0,0
47.5,-110,spring_summer,negative_wet_relative_risk,0,0
47.5,-110,spring_summer,positive_dry_relative_risk,1,1
47.5,-110,spring_summer,negative_dry_relative_risk,1,1
47.5,-97.5,fall_winter,positive_wet_relative_risk,18,2
47.5,-97.5,fall_winter,negative_wet_relative_risk,1,1
47.5,-97.5,fall_winter,positive_dry_relative_risk,0,0
47.5,-97.5,fall_winter,negative_dry_relative_risk,21.60683760683761,2
47.5,-97.5,spring_summer,positive_wet_relative_risk,0,0
47.5,-97.5,spring_summer,negative_wet_relative_risk,1.08,1.08
47.5,-97.5,spring_summer,positive_dry_relative_risk,0,0
47.5,-97.5,spring_summer,negative_dry_relative_risk,0,0
47.5,-95,spring_summer,positive_wet_relative_risk,18,2
47.5,-95,spring_summer,negative_wet_relative_risk,1,1
47.5,-95,spring_summer,positive_dry_relative_risk,1,1
47.5,-95,spring_summer,negative_dry_relative_risk,1,1
47.5,-92.5,spring_summer,positive_wet_relative_risk,18,2
47.5,-92.5,spring_summer,negative_wet_relative_risk,1,1
47.5,-92.5,spring_summer,positive_dry_relative_risk,1,1
47.5,-92.5,spring_summer,negative_dry_relative_risk,1,1
47.5,-87.5,fall_winter,positive_wet_relative_risk,1,1
47.5,-87.5,fall_winter,negative_wet_relative_risk,18,2
47.5,-87.5,fall_winter,positive_dry_relative_risk,1,1
47.5,-87.5,fall_winter,negative_dry_relative_risk,1,1
47.5,-72.5,spring_summer,positive_wet_relative_risk,0,0
47.5,-72.5,spring_summer,negative_wet_relative_risk,0,0
47.5,-72.5,spring_summer,positive_dry_relative_risk,18,2
47.5,-72.5,spring_summer,negative_dry_relative_risk,1,1
47.5,-65,fall_winter,positive_wet_relative_risk,1,1
47.5,-65,fall_winter,negative_wet_relative_risk,18,2
47.5,-65,fall_winter,positive_dry_relative_risk,1,1
47.5,-65,fall_winter,negative_dry_relative_risk,1,1
47.5,-57.5,spring_summer,positive_wet_relative_risk,0,0
47.5,-57.5,spring_summer,negative_wet_relative_risk,0,0
47.5,-57.5,spring_summer,positive_dry_relative_risk,1,1
47.5,-57.5,spring_summer,negative_dry_relative_risk,1,1
47.5,-55,spring_summer,positive_wet_relative_risk,0,0
47.5,-55,spring_summer,negative_wet_relative_risk,0,0
47.5,-55,spring_summer,positive_dry_relative_risk,0,0
47.5,-55,spring_summer,negative_dry_relative_risk,0,0
47.5,-5,fall_winter,positive_wet_relative_risk,0,0
47.5,-5,fall_winter,negative_wet_relative_risk,2.700854700854701,2
47.5,-5,fall_winter,positive_dry_relative_risk,1,1
47.5,-5,fall_winter,negative_dry_relative_risk,1,1
47.5,-2.5,spring_summer,positive_wet_relative_risk,0,0
47.5,-2.5,spring_summer,negative_wet_relative_risk,0,0
47.5,-2.5,spring_summer,positive_dry_relative_risk,3.5604395604395607,2
47.5,-2.5,spring_summer,negative_dry_relative_risk,0,0
47.5,-2.5,fall_winter,positive_wet_relative_risk,1.7015384615384614,1.7015384615384614
47.5,-2.5,fall_winter,negative_wet_relative_risk,0.8102564102564102,0.8102564102564102
47.5,-2.5,fall_winter,positive_dry_relative_risk,18,2
47.5,-2.5,fall_winter,negative_dry_relative_risk,18,2
47.5,0,spring_summer,positive_wet_relative_risk,0,0
47.5,0,spring_summer,negative_wet_relative_risk,0.72,0.72
47.5,0,spring_summer,positive_dry_relative_risk,4.747252747252748,2
47.5,0,spring_summer,negative_dry_relative_risk,0,0
47.5,0,fall_winter,positive_wet_relative_risk,2.430769230769231,2
47.5,0,fall_winter,negative_wet_relative_risk,1.688034188034188,1.688034188034188
47.5,0,fall_winter,positive_dry_relative_risk,18,2
47.5,0,fall_winter,negative_dry_relative_risk,18,2
47.5,2.5,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
47.5,2.5,spring_summer,negative_wet_relative_risk,1.08,1.08
47.5,2.5,spring_summer,positive_dry_relative_risk,3.5604395604395607,2
47.5,2.5,spring_summer,negative_dry_relative_risk,0,0
47.5,2.5,fall_winter,positive_wet_relative_risk,3.0384615384615388,2
47.5,2.5,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
47.5,2.5,fall_winter,positive_dry_relative_risk,18,2
47.5,2.5,fall_winter,negative_dry_relative_risk,18,2
47.5,5,fall_winter,positive_wet_relative_risk,1.7015384615384614,1.7015384615384614
47.5,5,fall_winter,negative_wet_relative_risk,0.8102564102564102,0.8102564102564102
47.5,5,fall_winter,positive_dry_relative_risk,2.430769230769231,2
47.5,5,fall_winter,negative_dry_relative_risk,5.401709401709402,2
47.5,5,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
47.5,5,spring_summer,negative_wet_relative_risk,0.54,0.54
47.5,5,spring_summer,positive_dry_relative_risk,1.4241758241758242,1.4241758241758242
47.5,5,spring_summer,negative_dry_relative_risk,0,0
47.5,7.5,fall_winter,positive_wet_relative_risk,1.8230769230769233,1.8230769230769233
47.5,7.5,fall_winter,negative_wet_relative_risk,3.376068376068376,2
47.5,7.5,fall_winter,positive_dry_relative_risk,0.40512820512820513,0.40512820512820513
47.5,7.5,fall_winter,negative_dry_relative_risk,1.8005698005698008,1.8005698005698008
47.5,7.5,spring_summer,positive_wet_relative_risk,0.6781789638932497,0.6781789638932497
47.5,7.5,spring_summer,negative_wet_relative_risk,0.9257142857142857,0.9257142857142857
47.5,7.5,spring_summer,positive_dry_relative_risk,0,0
47.5,7.5,spring_summer,negative_dry_relative_risk,0,0
47.5,10,fall_winter,positive_wet_relative_risk,0.6076923076923078,0.6076923076923078
47.5,10,fall_winter,negative_wet_relative_risk,2.0256410256410255,2
47.5,10,fall_winter,positive_dry_relative_risk,3.6461538461538465,2
47.5,10,fall_winter,negative_dry_relative_risk,1.3504273504273505,1.3504273504273505
47.5,10,spring_summer,positive_wet_relative_risk,0.6329670329670329,0.6329670329670329
47.5,10,spring_summer,negative_wet_relative_risk,0.288,0.288
47.5,10,spring_summer,positive_dry_relative_risk,0,0
47.5,10,spring_summer,negative_dry_relative_risk,0,0
47.5,12.5,fall_winter,positive_wet_relative_risk,2.430769230769231,2
47.5,12.5,fall_winter,negative_wet_relative_risk,2.0256410256410255,2
47.5,12.5,fall_winter,positive_dry_relative_risk,0,0
47.5,12.5,fall_winter,negative_dry_relative_risk,6.752136752136752,2
47.5,12.5,spring_summer,positive_wet_relative_risk,0.7912087912087913,0.7912087912087913
47.5,12.5,spring_summer,negative_wet_relative_risk,0.9000000000000001,0.9000000000000001
47.5,12.5,spring_summer,positive_dry_relative_risk,0,0
47.5,12.5,spring_summer,negative_dry_relative_risk,0,0
47.5,15,fall_winter,positive_wet_relative_risk,1.8230769230769233,1.8230769230769233
47.5,15,fall_winter,negative_wet_relative_risk,2.700854700854701,2
47.5,15,fall_winter,positive_dry_relative_risk,0,0
47.5,15,fall_winter,negative_dry_relative_risk,16.205128205128204,2
47.5,15,spring_summer,positive_wet_relative_risk,1.078921078921079,1.078921078921079
47.5,15,spring_summer,negative_wet_relative_risk,1.9636363636363638,1.9636363636363638
47.5,15,spring_summer,positive_dry_relative_risk,0,0
47.5,15,spring_summer,negative_dry_relative_risk,0.8640000000000001,0.8640000000000001
47.5,17.5,fall_winter,positive_wet_relative_risk,18,2
47.5,17.5,fall_winter,negative_wet_relative_risk,1,1
47.5,17.5,fall_winter,positive_dry_relative_risk,0,0
47.5,17.5,fall_winter,negative_dry_relative_risk,10.803418803418804,2
47.5,17.5,spring_summer,positive_wet_relative_risk,0.39560439560439564,0.39560439560439564
47.5,17.5,spring_summer,negative_wet_relative_risk,1.8000000000000003,1.8000000000000003
47.5,17.5,spring_summer,positive_dry_relative_risk,0,0
47.5,17.5,spring_summer,negative_dry_relative_risk,1.08,1.08
47.5,20,fall_winter,positive_wet_relative_risk,3.0384615384615388,2
47.5,20,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
47.5,20,fall_winter,positive_dry_relative_risk,0,0
47.5,20,fall_winter,negative_dry_relative_risk,12.153846153846155,2
47.5,20,spring_summer,positive_wet_relative_risk,1.0549450549450552,1.0549450549450552
47.5,20,spring_summer,negative_wet_relative_risk,0.9600000000000001,0.9600000000000001
47.5,20,spring_summer,positive_dry_relative_risk,0,0
47.5,20,spring_summer,negative_dry_relative_risk,1.08,1.08
47.5,22.5,fall_winter,positive_wet_relative_risk,0.8102564102564103,0.8102564102564103
47.5,22.5,fall_winter,negative_wet_relative_risk,0.4501424501424502,0.4501424501424502
47.5,22.5,fall_winter,positive_dry_relative_risk,3.6461538461538465,2
47.5,22.5,fall_winter,negative_dry_relative_risk,0,0
47.5,22.5,spring_summer,positive_wet_relative_risk,0,0
47.5,22.5,spring_summer,negative_wet_relative_risk,3.24,2
47.5,22.5,spring_summer,positive_dry_relative_risk,1,1
47.5,22.5,spring_summer,negative_dry_relative_risk,18,2
47.5,25,fall_winter,positive_wet_relative_risk,18,2
47.5,25,fall_winter,negative_wet_relative_risk,18,2
47.5,25,fall_winter,positive_dry_relative_risk,3.6461538461538465,2
47.5,25,fall_winter,negative_dry_relative_risk,2.700854700854701,2
47.5,25,spring_summer,positive_wet_relative_risk,0,0
47.5,25,spring_summer,negative_wet_relative_risk,0.54,0.54
47.5,25,spring_summer,positive_dry_relative_risk,1,1
47.5,25,spring_summer,negative_dry_relative_risk,18,2
47.5,27.5,spring_summer,positive_wet_relative_risk,0,0
47.5,27.5,spring_summer,negative_wet_relative_risk,0,0
47.5,27.5,spring_summer,positive_dry_relative_risk,1,1
47.5,27.5,spring_summer,negative_dry_relative_risk,18,2
