Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1971-0058-IND,1971,0058,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,"East coast, Orissa state",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1971,10,27,1971,10,27,9658,NA,4900000,2000000,6900000,NA,NA,30000,15.8382546266338,NA,NA,NA,NA,orissa,FALSE,20.5,84.41667
1971-0112-IND,1971,0112,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,"Bihar, West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1971,9,27,1971,9,27,60,NA,NA,NA,NA,NA,NA,NA,15.8382546266338,NA,NA,NA,NA,bihar,FALSE,25.75,85.75
1971-0112-IND,1971,0112,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,"Bihar, West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1971,9,27,1971,9,27,60,NA,NA,NA,NA,NA,NA,NA,15.8382546266338,NA,NA,NA,NA,west bengal,FALSE,22.56263,88.36304
1972-0002-AFG,1972,0002,NA,Natural,Hydrological,Flood,NA,NA,NA,Afghanistan,AFG,Southern Asia,Asia,West,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1972,1,NA,1972,1,NA,150,NA,250000,NA,250000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,west,FALSE,33.01715,69.38847
1972-0014-ARG,1972,0014,NA,Natural,Meteorological,Extreme temperature,Heat wave,NA,NA,Argentina,ARG,South America,Americas,Buenos Aires,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1972,1,4,1972,1,4,100,NA,NA,NA,NA,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,buenos aires,FALSE,-34.61315,-58.37723
1972-0026-BGD,1972,0026,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Bangladesh,BGD,Southern Asia,Asia,Mymensingh,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,4,2,1972,4,2,200,NA,25000,NA,25000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,mymensingh,FALSE,24.75636,90.40646
1972-0041-BGD,1972,0041,NA,Natural,Hydrological,Flood,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,Sylhet,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1972,6,25,1972,6,25,50,NA,NA,NA,NA,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,sylhet,FALSE,24.89904,91.87198
1972-0018-COL,1972,0018,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Colombia,COL,South America,Americas,San Josecito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,1,26,1972,1,26,70,NA,NA,NA,NA,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,san josecito,FALSE,7.14556,-75.20083
1972-0061-DFR,1972,0061,NA,Natural,Meteorological,Storm,NA,NA,NA,Germany Fed Rep,DFR,Western Europe,Europe,Lower Saxony,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,11,12,1972,11,12,54,NA,NA,NA,NA,NA,NA,420000,16.3565247541826,NA,NA,NA,NA,lower saxony,FALSE,52.37052,9.73322
1972-0060-ESP,1972,0060,NA,Natural,Hydrological,Flood,NA,NA,NA,Spain,ESP,Southern Europe,Europe,Alicante province,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1972,11,NA,1972,11,NA,NA,NA,NA,NA,NA,NA,NA,20000,16.3565247541826,NA,NA,NA,NA,alicante,FALSE,38.34517,-0.48149
1972-0059-FJI,1972,0059,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Bebe,Fiji,FJI,Melanesia,Oceania,Much of nation,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,10,24,1972,10,24,3,NA,120000,NA,120000,NA,NA,22500,16.3565247541826,NA,NA,NA,NA,much,FALSE,NA,NA
1972-0059-FJI,1972,0059,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Bebe,Fiji,FJI,Melanesia,Oceania,Much of nation,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,10,24,1972,10,24,3,NA,120000,NA,120000,NA,NA,22500,16.3565247541826,NA,NA,NA,NA,nation,FALSE,NA,NA
1972-0038-HKG,1972,0038,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Hong Kong,HKG,Eastern Asia,Asia,"Kwungton, Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,6,18,1972,6,18,100,NA,1000,NA,1000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,kwungton,FALSE,NA,NA
1972-0038-HKG,1972,0038,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Hong Kong,HKG,Eastern Asia,Asia,"Kwungton, Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,6,18,1972,6,18,100,NA,1000,NA,1000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,victoria,FALSE,22.27832,114.17469
1972-0033-HTI,1972,0033,NA,Natural,Hydrological,Flood,NA,NA,NA,Haiti,HTI,Caribbean,Americas,Les Cayes region,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1972,5,20,1972,5,20,78,NA,40000,NA,40000,NA,NA,959,16.3565247541826,NA,NA,NA,NA,les cayes,FALSE,18.19331,-73.74601
1972-9131-IDN,1972,9131,NA,Natural,Climatological,Drought,Drought,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Central Java, Southern Isles",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1972,NA,NA,1973,NA,NA,NA,NA,3500000,NA,3500000,NA,NA,70000,16.3565247541826,NA,NA,NA,NA,central java,FALSE,-6.99306,110.42083
1972-9131-IDN,1972,9131,NA,Natural,Climatological,Drought,Drought,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Central Java, Southern Isles",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1972,NA,NA,1973,NA,NA,NA,NA,3500000,NA,3500000,NA,NA,70000,16.3565247541826,NA,NA,NA,NA,southern isles,FALSE,NA,NA
1972-0051-IND,1972,0051,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,"Andhra Pradesh, Orissa",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,9,10,1972,9,10,100,NA,4500000,NA,4500000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,andhra pradesh,FALSE,15.83333,79.75
1972-0051-IND,1972,0051,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,"Andhra Pradesh, Orissa",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,9,10,1972,9,10,100,NA,4500000,NA,4500000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,orissa,FALSE,20.5,84.41667
1972-0063-IND,1972,0063,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,Madras City,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,12,1,1972,12,1,80,NA,30000,NA,30000,NA,NA,NA,16.3565247541826,NA,NA,NA,NA,madras,FALSE,13.08784,80.27847
1973-9005-ETH,1973,9005,NA,Natural,Climatological,Drought,Drought,NA,NA,Ethiopia,ETH,Eastern Africa,Africa,"Tigre, Wollo, North Shoa, Tigray, Kangra provinces",NA,Famine,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1978,NA,NA,100000,NA,3000000,NA,3000000,NA,NA,76000,17.3669860176555,NA,NA,NA,NA,tigre,FALSE,13.5,39.5
1973-9005-ETH,1973,9005,NA,Natural,Climatological,Drought,Drought,NA,NA,Ethiopia,ETH,Eastern Africa,Africa,"Tigre, Wollo, North Shoa, Tigray, Kangra provinces",NA,Famine,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1978,NA,NA,100000,NA,3000000,NA,3000000,NA,NA,76000,17.3669860176555,NA,NA,NA,NA,wollo,FALSE,11,39.25
1973-9005-ETH,1973,9005,NA,Natural,Climatological,Drought,Drought,NA,NA,Ethiopia,ETH,Eastern Africa,Africa,"Tigre, Wollo, North Shoa, Tigray, Kangra provinces",NA,Famine,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1978,NA,NA,100000,NA,3000000,NA,3000000,NA,NA,76000,17.3669860176555,NA,NA,NA,NA,north shoa,FALSE,NA,NA
1973-9005-ETH,1973,9005,NA,Natural,Climatological,Drought,Drought,NA,NA,Ethiopia,ETH,Eastern Africa,Africa,"Tigre, Wollo, North Shoa, Tigray, Kangra provinces",NA,Famine,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1978,NA,NA,100000,NA,3000000,NA,3000000,NA,NA,76000,17.3669860176555,NA,NA,NA,NA,tigray,FALSE,13.49667,39.47528
1973-9005-ETH,1973,9005,NA,Natural,Climatological,Drought,Drought,NA,NA,Ethiopia,ETH,Eastern Africa,Africa,"Tigre, Wollo, North Shoa, Tigray, Kangra provinces",NA,Famine,NA,NA,No,No,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1978,NA,NA,100000,NA,3000000,NA,3000000,NA,NA,76000,17.3669860176555,NA,NA,NA,NA,kangra,FALSE,NA,NA
1973-0002-ARG,1973,0002,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Argentina,ARG,South America,Americas,San Justo,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,1,1,1973,1,1,60,300,NA,NA,300,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,san justo,FALSE,-31.33333,-62.66667
1973-0051-AUS,1973,0051,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Queensland, New South Wales",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1973,12,NA,12,NA,11000,1000,12000,NA,NA,71000,17.3669860176555,NA,NA,NA,NA,queensland,FALSE,-27.46794,153.02809
1973-0051-AUS,1973,0051,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Queensland, New South Wales",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,12,NA,1973,12,NA,12,NA,11000,1000,12000,NA,NA,71000,17.3669860176555,NA,NA,NA,NA,new south wales,FALSE,-33.86785,151.20732
1973-0053-BGD,1973,0053,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,South coast,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,12,9,1973,12,9,1000,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,south coast,FALSE,NA,NA
1973-0023-BGD,1973,0023,NA,Natural,Meteorological,Storm,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,Faridpur district,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,4,12,1973,4,12,200,15000,25000,10000,50000,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,faridpur,FALSE,23.60612,89.84064
1973-0019-BRA,1973,0019,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"East, Central, along Cartinga",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,3,26,1973,3,26,20,NA,NA,NA,NA,NA,NA,16000,17.3669860176555,NA,NA,NA,NA,east,FALSE,-3.85061,-32.3918
1973-0019-BRA,1973,0019,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"East, Central, along Cartinga",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,3,26,1973,3,26,20,NA,NA,NA,NA,NA,NA,16000,17.3669860176555,NA,NA,NA,NA,central,FALSE,-15,-52
1973-0019-BRA,1973,0019,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"East, Central, along Cartinga",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,3,26,1973,3,26,20,NA,NA,NA,NA,NA,NA,16000,17.3669860176555,NA,NA,NA,NA,along cartinga,FALSE,NA,NA
1973-0038-CAF,1973,0038,NA,Natural,Hydrological,Flood,NA,NA,NA,Central African Republic,CAF,Middle Africa,Africa,Bangui,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,9,12,1973,9,12,NA,NA,13000,NA,13000,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,bangui,FALSE,4.36122,18.55496
1973-0029-COL,1973,0029,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Colombia,COL,South America,Americas,San Antonio De Prado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,6,26,1973,6,26,16,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,san antonio de prado,FALSE,6.18458,-75.65669
1973-0030-COL,1973,0030,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Colombia,COL,South America,Americas,Bogota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,6,28,1973,6,28,200,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,bogota,FALSE,4.60971,-74.08175
1973-0024-CRI,1973,0024,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"South Laguna Arenal, Tilaran, Arenal, Rio Chiquito",NA,NA,NA,Yes,NA,NA,NA,7,Richter,10.679,-84.759,02:34,NA,1973,4,14,1973,4,14,21,98,3563,84,3745,NA,NA,200,17.3669860176555,NA,NA,NA,NA,south laguna arenal,FALSE,NA,NA
1973-0024-CRI,1973,0024,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"South Laguna Arenal, Tilaran, Arenal, Rio Chiquito",NA,NA,NA,Yes,NA,NA,NA,7,Richter,10.679,-84.759,02:34,NA,1973,4,14,1973,4,14,21,98,3563,84,3745,NA,NA,200,17.3669860176555,NA,NA,NA,NA,tilaran,FALSE,10.45878,-84.97513
1973-0024-CRI,1973,0024,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"South Laguna Arenal, Tilaran, Arenal, Rio Chiquito",NA,NA,NA,Yes,NA,NA,NA,7,Richter,10.679,-84.759,02:34,NA,1973,4,14,1973,4,14,21,98,3563,84,3745,NA,NA,200,17.3669860176555,NA,NA,NA,NA,arenal,FALSE,10.4695,-84.57876
1973-0024-CRI,1973,0024,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Costa Rica,CRI,Central America,Americas,"South Laguna Arenal, Tilaran, Arenal, Rio Chiquito",NA,NA,NA,Yes,NA,NA,NA,7,Richter,10.679,-84.759,02:34,NA,1973,4,14,1973,4,14,21,98,3563,84,3745,NA,NA,200,17.3669860176555,NA,NA,NA,NA,rio chiquito,FALSE,10.43792,-84.86473
1973-9004-CRI,1973,9004,NA,Natural,Climatological,Drought,Drought,NA,NA,Costa Rica,CRI,Central America,Americas,Laguna Arenal,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,laguna arenal,FALSE,10.51738,-84.90104
1973-0016-DZA,1973,0016,NA,Natural,Hydrological,Flood,NA,NA,NA,Algeria,DZA,Northern Africa,Africa,"Northeast, Tlemcen",NA,NA,NA,Yes,NA,NA,NA,770,Km2,NA,NA,NA,NA,1973,3,NA,1973,3,NA,21,NA,85000,61000,146000,NA,NA,10000,17.3669860176555,NA,NA,NA,NA,northeast,FALSE,33.72191,1.09253
1973-0016-DZA,1973,0016,NA,Natural,Hydrological,Flood,NA,NA,NA,Algeria,DZA,Northern Africa,Africa,"Northeast, Tlemcen",NA,NA,NA,Yes,NA,NA,NA,770,Km2,NA,NA,NA,NA,1973,3,NA,1973,3,NA,21,NA,85000,61000,146000,NA,NA,10000,17.3669860176555,NA,NA,NA,NA,tlemcen,FALSE,34.87833,-1.315
1973-0046-ESP,1973,0046,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Spain,ESP,Southern Europe,Europe,"Granada, Almeria, Murcia",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,10,19,1973,10,19,500,NA,NA,NA,NA,NA,NA,400000,17.3669860176555,NA,NA,NA,NA,granada,FALSE,37.18817,-3.60667
1973-0046-ESP,1973,0046,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Spain,ESP,Southern Europe,Europe,"Granada, Almeria, Murcia",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,10,19,1973,10,19,500,NA,NA,NA,NA,NA,NA,400000,17.3669860176555,NA,NA,NA,NA,almeria,FALSE,36.83814,-2.45974
1973-0046-ESP,1973,0046,NA,Natural,Hydrological,Flood,Flash flood,NA,NA,Spain,ESP,Southern Europe,Europe,"Granada, Almeria, Murcia",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,10,19,1973,10,19,500,NA,NA,NA,NA,NA,NA,400000,17.3669860176555,NA,NA,NA,NA,murcia,FALSE,37.98704,-1.13004
1973-0010-ESP,1973,0010,NA,Natural,Meteorological,Storm,NA,NA,NA,Spain,ESP,Southern Europe,Europe,Atlantic coast,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,1,17,1973,1,17,19,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,atlantic coast,FALSE,NA,NA
1973-0021-FJI,1973,0021,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Juliette,Fiji,FJI,Melanesia,Oceania,"Savusavu, Bua",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,4,3,1973,4,3,NA,NA,1150,NA,1150,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,savusavu,FALSE,-16.80323,179.34099
1973-0021-FJI,1973,0021,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Juliette,Fiji,FJI,Melanesia,Oceania,"Savusavu, Bua",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,4,3,1973,4,3,NA,NA,1150,NA,1150,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,bua,FALSE,-16.83333,178.75
1973-0052-FJI,1973,0052,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Lottie,Fiji,FJI,Melanesia,Oceania,"Kadavu, South Lau group",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,12,9,1973,12,9,59,NA,5000,NA,5000,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,kadavu,FALSE,-18.99331,178.22021
1973-0052-FJI,1973,0052,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Lottie,Fiji,FJI,Melanesia,Oceania,"Kadavu, South Lau group",NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,12,9,1973,12,9,59,NA,5000,NA,5000,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,south lau group,FALSE,NA,NA
1973-0027-GTM,1973,0027,NA,Natural,Hydrological,Flood,NA,NA,NA,Guatemala,GTM,Central America,Americas,"South West coast, Pantaleon R.",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,6,NA,1973,6,NA,5,NA,1000,NA,1000,NA,NA,2500,17.3669860176555,NA,NA,NA,NA,south west coast,FALSE,NA,NA
1973-0027-GTM,1973,0027,NA,Natural,Hydrological,Flood,NA,NA,NA,Guatemala,GTM,Central America,Americas,"South West coast, Pantaleon R.",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1973,6,NA,1973,6,NA,5,NA,1000,NA,1000,NA,NA,2500,17.3669860176555,NA,NA,NA,NA,pantaleon r.,FALSE,NA,NA
1973-0103-HKG,1973,0103,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Dot,Hong Kong,HKG,Eastern Asia,Asia,"uen Long, Tai Po, Sha Tin, Tin Shui Wai",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,7,15,1973,7,15,1,38,238,NA,276,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,uen long,FALSE,NA,NA
1973-0103-HKG,1973,0103,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Dot,Hong Kong,HKG,Eastern Asia,Asia,"uen Long, Tai Po, Sha Tin, Tin Shui Wai",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,7,15,1973,7,15,1,38,238,NA,276,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,tai po,FALSE,22.45007,114.16877
1973-0103-HKG,1973,0103,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Dot,Hong Kong,HKG,Eastern Asia,Asia,"uen Long, Tai Po, Sha Tin, Tin Shui Wai",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,7,15,1973,7,15,1,38,238,NA,276,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,sha tin,FALSE,22.38333,114.18333
1973-0103-HKG,1973,0103,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Dot,Hong Kong,HKG,Eastern Asia,Asia,"uen Long, Tai Po, Sha Tin, Tin Shui Wai",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,7,15,1973,7,15,1,38,238,NA,276,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,tin shui wai,FALSE,22.45679,114.00234
1973-0039-HND,1973,0039,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Honduras,HND,Central America,Americas,Cholima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,9,20,1973,9,20,2800,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,cholima,FALSE,NA,NA
1973-0028-IDN,1973,0028,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Flores,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1973,6,NA,1973,6,NA,1650,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,flores,FALSE,-8.62354,121.12899
1973-0009-IND,1973,0009,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar",NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,1,5,1973,1,5,115,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,uttar pradesh,FALSE,26.46523,80.34975
1973-0009-IND,1973,0009,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar",NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,1,5,1973,1,5,115,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,bihar,FALSE,25.75,85.75
1973-0054-IND,1973,0054,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,India,IND,Southern Asia,Asia,"Bihar, Delhi",NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,12,23,1973,12,23,146,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,bihar,FALSE,25.75,85.75
1973-0054-IND,1973,0054,NA,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,India,IND,Southern Asia,Asia,"Bihar, Delhi",NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,12,23,1973,12,23,146,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,NA,NA,NA,NA,delhi,FALSE,28.65195,77.23149
1974-0011-ARG,1974,0011,NA,Natural,Meteorological,Storm,NA,NA,NA,Argentina,ARG,South America,Americas,Santiago Del Estero,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,2,NA,1974,2,NA,100,NA,100000,NA,100000,NA,NA,NA,19.2868744704009,NA,NA,NA,NA,santiago del estero,FALSE,-28,-63.5
1974-0061-AUS,1974,0061,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Tracy,Australia,AUS,Australia and New Zealand,Oceania,Darwin,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,12,25,1974,12,25,65,640,45000,NA,45640,NA,NA,800000,19.2868744704009,NA,NA,NA,NA,darwin,FALSE,-12.46113,130.84185
1974-0091-AUS,1974,0091,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wanda,Australia,AUS,Australia and New Zealand,Oceania,Brisbane (Queensland),NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,1,NA,1974,1,NA,11,NA,NA,NA,NA,NA,NA,296717,19.2868744704009,NA,NA,NA,NA,brisbane,TRUE,-27.46794,153.02809
1974-0091-AUS,1974,0091,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Wanda,Australia,AUS,Australia and New Zealand,Oceania,Brisbane (Queensland),NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,1,NA,1974,1,NA,11,NA,NA,NA,NA,NA,NA,296717,19.2868744704009,NA,NA,NA,NA,queensland,TRUE,-27.46794,153.02809
1974-9100-AUS,1974,9100,NA,Natural,Climatological,Drought,Drought,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,Central New South Wales,NA,NA,NA,NA,NA,NA,NA,45000,Km2,NA,NA,NA,NA,1974,12,NA,1975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2868744704009,NA,NA,NA,NA,central new south wales,FALSE,-31.77155,143.62569
1974-0096-AUS,1974,0096,NA,Natural,Hydrological,Flood,NA,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,Brisbane,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1974,1,NA,1974,1,NA,14,NA,NA,NA,NA,NA,NA,5972,19.2868744704009,NA,NA,NA,NA,brisbane,FALSE,-27.46794,153.02809
